month,product_id,brand,category_l1,category_l2,price_tier,avg_price,total_views,total_carts,total_purchases,cart_rate,conversion_rate,recommendation
October,12711442,goodyear,unknown,unknown,mid,52.77,120.0,1.0,4.0,0.83,3.33,Hidden Gem - Promote Higher
October,26400390,unknown,unknown,unknown,mid,57.38,90.0,0.0,3.0,0.0,3.33,Hidden Gem - Promote Higher
October,3800288,braun,appliances,iron,mid,48.77,90.0,1.0,3.0,1.11,3.33,Hidden Gem - Promote Higher
October,26202832,efremov,unknown,unknown,mid,112.23,90.0,0.0,3.0,0.0,3.33,Hidden Gem - Promote Higher
October,2900983,hotpoint-ariston,appliances,kitchen,mid,66.9,90.0,0.0,3.0,0.0,3.33,Hidden Gem - Promote Higher
October,5500197,braun,unknown,unknown,budget,49.76,90.0,3.0,3.0,3.33,3.33,Hidden Gem - Promote Higher
October,40900048,wagner,construction,tools,luxury,523.31,90.0,0.0,3.0,0.0,3.33,Hidden Gem - Promote Higher
October,1701303,samsung,computers,peripherals,premium,350.62,181.0,4.0,6.0,2.21,3.31,Hidden Gem - Promote Higher
October,5800902,kicx,electronics,audio,budget,26.24,181.0,0.0,6.0,0.0,3.31,Hidden Gem - Promote Higher
October,12705207,unknown,unknown,unknown,budget,39.82,151.0,0.0,5.0,0.0,3.31,Hidden Gem - Promote Higher
October,12705848,unknown,unknown,unknown,budget,38.1,151.0,0.0,5.0,0.0,3.31,Hidden Gem - Promote Higher
October,5800809,pioneer,electronics,audio,mid,78.45,151.0,0.0,5.0,0.0,3.31,Hidden Gem - Promote Higher
October,9101156,defender,computers,peripherals,budget,6.21,121.0,0.0,4.0,0.0,3.31,Hidden Gem - Promote Higher
October,2800650,unknown,appliances,kitchen,premium,336.07,121.0,0.0,4.0,0.0,3.31,Hidden Gem - Promote Higher
October,21700003,sony,unknown,unknown,mid,62.81,182.0,15.0,6.0,8.24,3.3,Hidden Gem - Promote Higher
October,1701268,aoc,computers,peripherals,premium,311.67,91.0,0.0,3.0,0.0,3.3,Hidden Gem - Promote Higher
October,3601139,renova,appliances,kitchen,mid,85.13,91.0,0.0,3.0,0.0,3.3,Hidden Gem - Promote Higher
October,27700710,unknown,construction,tools,mid,105.51,91.0,5.0,3.0,5.49,3.3,Hidden Gem - Promote Higher
October,1306759,dell,computers,notebook,premium,407.96,91.0,1.0,3.0,1.1,3.3,Hidden Gem - Promote Higher
October,12710984,powertrac,unknown,unknown,budget,39.29,152.0,0.0,5.0,0.0,3.29,Hidden Gem - Promote Higher
October,8500247,hubert,unknown,unknown,luxury,530.51,183.0,8.0,6.0,4.37,3.28,Hidden Gem - Promote Higher
October,22700320,total,unknown,unknown,budget,12.84,183.0,4.0,6.0,2.19,3.28,Hidden Gem - Promote Higher
October,3601284,artel,appliances,kitchen,mid,83.54,122.0,0.0,4.0,0.0,3.28,Hidden Gem - Promote Higher
October,9300079,lg,unknown,unknown,premium,385.86,122.0,0.0,4.0,0.0,3.28,Hidden Gem - Promote Higher
October,15901262,sms,unknown,unknown,budget,10.29,122.0,0.0,4.0,0.0,3.28,Hidden Gem - Promote Higher
October,3700885,lg,appliances,environment,mid,120.29,153.0,2.0,5.0,1.31,3.27,Hidden Gem - Promote Higher
October,2701385,indesit,appliances,kitchen,premium,360.05,184.0,0.0,6.0,0.0,3.26,Hidden Gem - Promote Higher
October,17302623,chanel,unknown,unknown,mid,114.85,184.0,0.0,6.0,0.0,3.26,Hidden Gem - Promote Higher
October,8500305,hubert,unknown,unknown,premium,501.29,184.0,6.0,6.0,3.26,3.26,Hidden Gem - Promote Higher
October,26500316,lucente,unknown,unknown,mid,153.67,92.0,0.0,3.0,0.0,3.26,Hidden Gem - Promote Higher
October,28101532,eviza,unknown,unknown,mid,137.46,92.0,0.0,3.0,0.0,3.26,Hidden Gem - Promote Higher
October,13300827,casper,unknown,unknown,mid,115.06,92.0,0.0,3.0,0.0,3.26,Hidden Gem - Promote Higher
October,17800715,zeta,computers,desktop,budget,30.96,154.0,2.0,5.0,1.3,3.25,Hidden Gem - Promote Higher
October,41600014,garrett,unknown,unknown,mid,181.78,123.0,0.0,4.0,0.0,3.25,Hidden Gem - Promote Higher
October,3801369,polaris,appliances,iron,budget,43.11,123.0,0.0,4.0,0.0,3.25,Hidden Gem - Promote Higher
October,12703277,cordiant,unknown,unknown,mid,69.5,185.0,5.0,6.0,2.7,3.24,Hidden Gem - Promote Higher
October,17301439,kenzo,unknown,unknown,mid,63.52,155.0,0.0,5.0,0.0,3.23,Hidden Gem - Promote Higher
October,6300883,tefal,appliances,kitchen,budget,38.06,124.0,8.0,4.0,6.45,3.23,Hidden Gem - Promote Higher
October,2701288,samsung,appliances,kitchen,luxury,847.42,124.0,4.0,4.0,3.23,3.23,Hidden Gem - Promote Higher
October,28400775,baden,accessories,bag,mid,61.52,124.0,0.0,4.0,0.0,3.23,Hidden Gem - Promote Higher
October,7600480,tp-link,unknown,unknown,budget,45.54,124.0,3.0,4.0,2.42,3.23,Hidden Gem - Promote Higher
October,5801655,element,electronics,audio,mid,115.38,124.0,0.0,4.0,0.0,3.23,Hidden Gem - Promote Higher
October,5301648,rowenta,unknown,unknown,budget,30.76,93.0,2.0,3.0,2.15,3.23,Hidden Gem - Promote Higher
October,12700738,unknown,unknown,unknown,budget,30.89,187.0,0.0,6.0,0.0,3.21,Hidden Gem - Promote Higher
October,17302664,creed,unknown,unknown,budget,26.86,156.0,0.0,5.0,0.0,3.21,Hidden Gem - Promote Higher
October,12711270,nexen,unknown,unknown,budget,44.01,156.0,4.0,5.0,2.56,3.21,Hidden Gem - Promote Higher
October,5300163,philips,unknown,unknown,budget,29.58,125.0,4.0,4.0,3.2,3.2,Hidden Gem - Promote Higher
October,26200069,unknown,unknown,unknown,mid,96.79,125.0,0.0,4.0,0.0,3.2,Hidden Gem - Promote Higher
October,1002549,apple,electronics,smartphone,premium,559.35,94.0,0.0,3.0,0.0,3.19,Hidden Gem - Promote Higher
October,12711596,triangle,unknown,unknown,mid,63.24,94.0,0.0,3.0,0.0,3.19,Hidden Gem - Promote Higher
October,12200908,torrent,sport,bicycle,mid,74.39,94.0,0.0,3.0,0.0,3.19,Hidden Gem - Promote Higher
October,12709498,goodyear,unknown,unknown,budget,46.33,94.0,1.0,3.0,1.06,3.19,Hidden Gem - Promote Higher
October,7004547,rant,kids,carriage,mid,69.47,94.0,5.0,3.0,5.32,3.19,Hidden Gem - Promote Higher
October,6701039,gigabyte,computers,components,mid,192.8,94.0,0.0,3.0,0.0,3.19,Hidden Gem - Promote Higher
October,3700988,samsung,appliances,environment,mid,92.63,157.0,0.0,5.0,0.0,3.18,Hidden Gem - Promote Higher
October,4400000,delonghi,appliances,kitchen,luxury,823.68,189.0,5.0,6.0,2.65,3.17,Hidden Gem - Promote Higher
October,26200628,unknown,unknown,unknown,mid,159.59,190.0,0.0,6.0,0.0,3.16,Hidden Gem - Promote Higher
October,3800821,tefal,appliances,iron,mid,87.31,190.0,9.0,6.0,4.74,3.16,Hidden Gem - Promote Higher
October,5301156,saturn,unknown,unknown,budget,15.12,190.0,0.0,6.0,0.0,3.16,Hidden Gem - Promote Higher
October,15800131,bosch,unknown,unknown,mid,156.95,158.0,0.0,5.0,0.0,3.16,Hidden Gem - Promote Higher
October,19700095,unknown,unknown,unknown,budget,11.36,158.0,0.0,5.0,0.0,3.16,Hidden Gem - Promote Higher
October,3200371,elenberg,appliances,kitchen,budget,33.04,158.0,3.0,5.0,1.9,3.16,Hidden Gem - Promote Higher
October,26013774,unknown,unknown,unknown,budget,19.66,95.0,0.0,3.0,0.0,3.16,Hidden Gem - Promote Higher
October,5500032,panasonic,unknown,unknown,budget,47.62,95.0,2.0,3.0,2.11,3.16,Hidden Gem - Promote Higher
October,1003507,samsung,electronics,smartphone,luxury,586.16,95.0,0.0,3.0,0.0,3.16,Hidden Gem - Promote Higher
October,15200915,bars,unknown,unknown,mid,153.24,95.0,0.0,3.0,0.0,3.16,Hidden Gem - Promote Higher
October,8500186,unknown,unknown,unknown,premium,251.19,95.0,3.0,3.0,3.16,3.16,Hidden Gem - Promote Higher
October,34700032,unknown,unknown,unknown,mid,51.22,127.0,2.0,4.0,1.57,3.15,Hidden Gem - Promote Higher
October,3601365,artel,appliances,kitchen,mid,93.61,159.0,0.0,5.0,0.0,3.14,Hidden Gem - Promote Higher
October,12706555,unknown,unknown,unknown,budget,39.64,159.0,1.0,5.0,0.63,3.14,Hidden Gem - Promote Higher
October,51000001,bosch,appliances,environment,mid,180.71,160.0,7.0,5.0,4.38,3.13,Hidden Gem - Promote Higher
October,5301667,rowenta,unknown,unknown,budget,38.71,160.0,14.0,5.0,8.75,3.13,Hidden Gem - Promote Higher
October,4900011,braun,appliances,kitchen,mid,143.96,128.0,7.0,4.0,5.47,3.13,Hidden Gem - Promote Higher
October,11600016,microlab,computers,desktop,mid,179.09,128.0,0.0,4.0,0.0,3.13,Hidden Gem - Promote Higher
October,12711588,triangle,unknown,unknown,mid,49.44,128.0,0.0,4.0,0.0,3.13,Hidden Gem - Promote Higher
October,17301670,unknown,unknown,unknown,budget,37.94,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,12719309,kapsen,unknown,unknown,budget,36.81,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,12709463,maxxis,unknown,unknown,budget,43.89,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,8801028,philips,electronics,telephone,budget,20.68,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,12714770,tunga,unknown,unknown,budget,36.93,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,13100393,skad,unknown,unknown,mid,170.89,96.0,0.0,3.0,0.0,3.13,Hidden Gem - Promote Higher
October,15900033,tefal,unknown,unknown,budget,29.17,161.0,3.0,5.0,1.86,3.11,Hidden Gem - Promote Higher
October,12705209,viatti,unknown,unknown,mid,51.22,161.0,1.0,5.0,0.62,3.11,Hidden Gem - Promote Higher
October,16500014,omron,unknown,unknown,mid,65.61,161.0,14.0,5.0,8.7,3.11,Hidden Gem - Promote Higher
October,12707478,triangle,unknown,unknown,budget,47.88,129.0,0.0,4.0,0.0,3.1,Hidden Gem - Promote Higher
October,42600177,stels,unknown,unknown,mid,71.04,129.0,0.0,4.0,0.0,3.1,Hidden Gem - Promote Higher
October,26403729,lucente,unknown,unknown,mid,166.28,97.0,0.0,3.0,0.0,3.09,Hidden Gem - Promote Higher
October,26401583,unknown,unknown,unknown,mid,164.23,97.0,0.0,3.0,0.0,3.09,Hidden Gem - Promote Higher
October,7900247,unknown,furniture,kitchen,budget,23.12,97.0,0.0,3.0,0.0,3.09,Hidden Gem - Promote Higher
October,16400237,unknown,unknown,unknown,mid,141.57,97.0,0.0,3.0,0.0,3.09,Hidden Gem - Promote Higher
October,11600018,sven,computers,desktop,mid,51.27,130.0,3.0,4.0,2.31,3.08,Hidden Gem - Promote Higher
October,3900694,ariston,appliances,environment,mid,89.34,130.0,5.0,4.0,3.85,3.08,Hidden Gem - Promote Higher
October,30000058,unknown,construction,tools,mid,180.59,98.0,4.0,3.0,4.08,3.06,Hidden Gem - Promote Higher
October,12720466,comforser,unknown,unknown,budget,46.98,98.0,0.0,3.0,0.0,3.06,Hidden Gem - Promote Higher
October,7900871,peg-perego,furniture,kitchen,mid,152.63,98.0,0.0,3.0,0.0,3.06,Hidden Gem - Promote Higher
October,3101045,redmond,appliances,kitchen,mid,109.74,98.0,1.0,3.0,1.02,3.06,Hidden Gem - Promote Higher
October,26200165,lucente,unknown,unknown,premium,242.49,98.0,0.0,3.0,0.0,3.06,Hidden Gem - Promote Higher
October,1201343,lenovo,electronics,tablet,mid,191.63,164.0,5.0,5.0,3.05,3.05,Hidden Gem - Promote Higher
October,6200717,oasis,appliances,environment,budget,9.02,131.0,0.0,4.0,0.0,3.05,Hidden Gem - Promote Higher
October,2702472,midea,appliances,kitchen,mid,129.94,198.0,1.0,6.0,0.51,3.03,Hidden Gem - Promote Higher
October,16400017,peterhof,unknown,unknown,mid,70.76,198.0,0.0,6.0,0.0,3.03,Hidden Gem - Promote Higher
October,9200607,defender,computers,peripherals,budget,9.24,165.0,0.0,5.0,0.0,3.03,Hidden Gem - Promote Higher
October,18300021,portcase,accessories,bag,budget,8.8,165.0,7.0,5.0,4.24,3.03,Hidden Gem - Promote Higher
October,12706092,nokian,unknown,unknown,mid,77.6,132.0,5.0,4.0,3.79,3.03,Hidden Gem - Promote Higher
October,12711984,triangle,unknown,unknown,budget,40.64,99.0,1.0,3.0,1.01,3.03,Hidden Gem - Promote Higher
October,3800021,braun,appliances,iron,mid,83.42,99.0,1.0,3.0,1.01,3.03,Hidden Gem - Promote Higher
October,12705612,roadstone,unknown,unknown,mid,54.06,199.0,0.0,6.0,0.0,3.02,Hidden Gem - Promote Higher
October,6801076,apacer,computers,components,budget,34.89,133.0,0.0,4.0,0.0,3.01,Hidden Gem - Promote Higher
October,4803653,harper,electronics,audio,budget,38.33,133.0,1.0,4.0,0.75,3.01,Hidden Gem - Promote Higher
October,12705188,unknown,unknown,unknown,budget,43.15,133.0,0.0,4.0,0.0,3.01,Hidden Gem - Promote Higher
October,26600077,lucente,unknown,unknown,budget,48.38,133.0,0.0,4.0,0.0,3.01,Hidden Gem - Promote Higher
October,12300449,dewalt,construction,tools,premium,488.35,133.0,1.0,4.0,0.75,3.01,Hidden Gem - Promote Higher
October,1307545,lenovo,computers,notebook,premium,250.8,133.0,0.0,4.0,0.0,3.01,Hidden Gem - Promote Higher
October,8500137,navien,unknown,unknown,luxury,523.42,200.0,8.0,6.0,4.0,3.0,Hidden Gem - Promote Higher
October,11400388,hoco,unknown,unknown,budget,27.0,100.0,3.0,3.0,3.0,3.0,Hidden Gem - Promote Higher
October,34200290,toro,unknown,unknown,budget,11.56,100.0,2.0,3.0,2.0,3.0,Hidden Gem - Promote Higher
October,15200136,racer,unknown,unknown,mid,66.44,100.0,0.0,3.0,0.0,3.0,Hidden Gem - Promote Higher
